,text,target
1545,hem o kadar yardimsever hem de yaban kurnazi bencilliginde kiralara a kadar varan zam depremzede olmak bir cikara araci midir evsiz kalmak parasal anlamda menfaate yol mu acar allah cezanizi vermesin sizin izmirdepremi,0
1546,ahbap bayrakli da aileye kira desteginde bulunacak ahbap izmirdepremi,0
1547,zmir depreminin mucizesi elif ten sevindiren haber habererk izmirdepremi elifperincek deprem,0
1548,digiturk izmirdepremi izmir,0
1549,zmir depremi o ak akil bulu masi basladi kasim afetlere hazirlik gununde deprem ile yasamanin ve depremde hayatta kalmanin yollari araniyor deprem izmirdepremi afet afetlerehazirlik ortakakil t co xzeetuguoc,0
1550,unutulan depremzedeler apartman gorevlileri izmirdepremi apartmangorevlileri patronlarinensesindeyiz,0
1551,gun onceki deprem unutuldu yil oncekini unutmadik kasim vs izmirdepremi,0
1552,depremzedelere kira destekleri odenmeye baslandi deprem depremzede izmir izmirdepremi tuncsoyer,0
1553,samsung izmirdepremi daehyun samsungturkiye cankuterdem depremde zarar goren oglumun tabletini zmirsamsungyetkili servisine goturdum deprem magduru oldugumu soylememe ragmen benden tl raporucreti istediler,0
1554,zmir depremi o ak akil bulu masi basladi kasim afetlere hazirlik gununde deprem ile yasamanin ve depremde hayatta kalmanin yollari araniyor deprem izmirdepremi afet afetlerehazirlik ortakakil t co xzeetuguoc,0
1555,samsung izmirdepremi daehyun samsungturkiye cankuterdem depremde zarar goren oglumun tabletini zmir samsung yetkili servisi deprem magduru oldugumu soylememe ragmen benden tl raporucreti istedi firmalardayanismaicin evleri ucretsiz tasiyorlar kiralar karsilaniyor yazik,0
1556,depremden etkilenen vatandaslarimiza yardimlara devam ediyoruz gozgozyaninda izmirdepremi goztepe,0
1557,alin size hayatin kisa bir ozeti insan sali izmirdepremi,0
1558,adir kentte yas ve uzeri kisitlamasi izmir sondakika deprem depremzede cadirkent izmirdepremi,0
1559,afad afyonkarahisar ekibi zmir den dondu izmirdepremi,0
1560,depremzedelere kira destekleri odenmeye baslandi izmirdepremi birkirabiryuva,0
1561,zmir buyuksehir belediyesi tarafindan duzenlenen zmir depremi ortakakilbulusmasi nda olasi riskler ve cozumler uzerine degerlendirmeler bilimsel gerceklikler sonuc deprem engellenemez ama riskler azaltilabilir izmirdepremi izmir,0
1562,depremzede kediyi haluk levent sahiplendi iligiyla izmirdepremi izmir deprem depremizmir,0
1563,tutuklanan muteahhit bina kotu olsa kalfam verdigim daireyi kabul eder mi izmirdepremi yagciogluapartmani erafettinagar persembe,0
1564,depreme hazirlik duduk fener deprem antasini hazirlamak degildir birinci art bina saglam olacak izmirdepremi betonarme geoteknik deprem istanbuldepremi insaatmuhendisi santiye imoistanbul mimar santiyesefi staj structure tmmob gencimo yapi civilengineering,0
1565,depreme hazirlik duduk fener deprem antasini hazirlamak degildir birinci art bina saglam olacak izmirdepremi betonarme geoteknik deprem istanbuldepremi insaatmuhendisi santiye imoistanbul mimar santiyesefi staj structure tmmob gencimo yapi civilengineering,0
1566,elif perincek ve ailesi taburcu oldu iligiyla izmirdepreminde izmirdepremi izmir depremizmir elifperincek elifperincek,4
1567,karadeniz den zmir e sicacik dost eli dayanisma tirlari fuar zmir de izmirdepremi,0
1568,arkadaslar zmir cadirkentte kalan egitimine online devam eden ikiz kardesler icin tablet destegine ihtiyacimiz var destek olmak isteyenler bana donus saglarsa cok mutlu olurum izmirdeprem izmirdepremi destek,0
1569,depreme hazirlik duduk fener deprem antasini hazirlamak degildir birinci art bina saglam olacak izmirdepremi betonarme geoteknik deprem istanbuldepremi insaatmuhendisi santiye imoistanbul mimar santiyesefi staj structure tmmob gencimo yapi civilengineering,0
1570,bakan pakdemirli den zmir aciklamasi iligiyla pakdemirli izmirdepreminde izmirdepremi izmir,4
1571,saat sonra kurtarilan elif taburcu oldu elifperincek elifbebek persembe izmirdepremi,0
1572,birlikten zmir dogar kampanyasinda son durum iligiyla izmir izmirdepremi ekonomi,0
1573,deprem izmirdepremi izmir nolduuu ne cabuk da unuttuk deprem gercegini artik tv lerde konusulmuyor ne zamana kadar bidaha ki depreme kadar mi boyle surecek olan onca cana oldu cok yazik annesiz babasiz evlatsin evsiz kalan ailelere oldu,0
1574,hem o kadar yardimsever hem de yaban kurnazi bencilliginde kiralara a kadar varan zam depremzede olmak bir cikara araci midir evsiz kalmak parasal anlamda menfaate yol mu acar allah cezanizi vermesin sizin izmirdepremi,0
1575,faylar saniye saniye izlenecek izmirdepreminde izmirdepremi izmir deprem depremizmir,0
1576,tfaiyecilik diye bir meslek var ama itfaiyeciligin bir cinsiyeti yok sizinle gurur duyuyoruz canim kadinlar izmiritfaiyesi izmirdepremi,4
1577,depremle birlikte yasam egitimi kasim persembe detaylar icin kayit icin hazirlikli ol saglicakla kal gea deprem depremlebirlikteyasam depremizmir izmirdepremi zmir ucretsiz egitim hazirliklilik,4
1578,bayrakli da firsatci ev sahibinden kiracisina catlak teklifi izmir izmirdepremi bayrakli persembe,0
1579,depremden etkilenen vatandaslarimiza yardimlara devam ediyoruz gozgozyaninda izmirdepremi goztepe,0
1580,yeni yazim hayatinicinden wordpress blogger izmir deprem depremyardimi coronavirus brandweek izmirdepremi siviltoplum deprempaketi blogyazari istanbul ankara kizilay akut umut izmirdeyasam dayanisma hijyen maske tedbir,0
1581,zmir de kiralik ev kalmadi fiyatlar yuzde artti izmirkiralikev izmirkiralik izmir izmirdepremi,4
1582,deprem sonrasinda ogretmenlere ucret kesintisi deprem izmirdepremi meb egitimsen kesinti ucret haber n,0
1583,unutulan depremzedeler apartman gorevlileri izmirdepremi apartmangorevlileri patronlarinensesindeyiz,0
1584,unutulan depremzedeler apartman gorevlileri izmirdepremi apartmangorevlileri patronlarinensesindeyiz,0
1585,perincek ailesi e hastanesinden taburcu oldu izmirdepremi elifperincek elifbebek,0
1586,riza bey apartmani nin enkazindan saat sonra kurtarilan kediyi haluk levent sahiplendi rizabeyapartmani deprem izmirdepremi haluklevent,4
1587,unutulan depremzedeler apartman gorevlileri izmirdepremi apartmangorevlileri patronlarinensesindeyiz,0
1588,ekim den bu yana artci depremler olmaya devam ediyor aylar boyunca devam edecek bir surec olsa da zamanla azalacaktir sonucta bu artci depremlerle kirilma devam ediyor endiselenmeyin son saat icerisinde olan depremlerin dagilimi izmirdepremi earthquake deprem,0
1589,zmir buyuksehir belediyesi tarafindan duzenlenen zmir depremi ortakakilbulusmasi nda olasi riskler ve cozumler uzerine degerlendirmeler bilimsel gerceklikler sonuc deprem engellenemez ama riskler azaltilabilir izmirdepremi izmir,0
1590,yi ki varsiniz jandarma arama kurtarma afadicindepremyaz yagoender izmir izmirdepremi izmir jandarmaaramakurtarma jandarma,0
1591,ok guzelsiniz be hakkiniz odenmez izmirdepreminde ege izmirdepremi izmirliyim izmiryanindayiz izmir,0
1592,aramiza hosgeldin guzel dil idilsirin izmirinyanindayiz izmirdepremi izmir izmiryanindayiz,0
1593,genel baskanimiz ve cumhurbaskanimiz depremden etkilenen zmir li kardeslerimizin yaralarini soguklar ve yagislar bastirmadan sarmakta kararliyiz depremizmir izmirdepremi izmirliyim izmirinyanindayiz devletimizvarolsun,0
1594,unutulan depremzedeler apartman gorevlileri izmirdepremi apartmangorevlileri patronlarinensesindeyiz,0
1595,depremle birlikte yasam egitimi kasim persembe detaylar icin kayit icin hazirlikli ol saglicakla kal gea deprem depremlebirlikteyasam depremizmir izmirdepremi zmir ucretsiz egitim hazirliklilik,0
1596,unutulan depremzedeler apartman gorevlileri izmirdepremi apartmangorevlileri patronlarinensesindeyiz,0
1597,an year old primary school has been lifted off the ground in its entirety and relocated using new technology dubbed the walking machine deprem izmirdepremi eartquake chinabuilding technologies teknoloji,0
1598,ir depreminden tam gun gecti ve bugun izmir bir daha sallandi bu gun icinde deprem eylem plani duydunuz mu nasihatta baska depremvergilerinerede garan val istifa yalnizlargunu izmirdepremi tubatokbas,0
1599,izmir izmirdeprem izmirdepremi,0
1600,depremden etkilenen vatandaslarimiza yardimlara devam ediyoruz gozgozyaninda izmirdepremi goztepe,0
1601,zmir buyuksehir belediyesi nin kasim ayi olagan meclis toplantisinda birlik beraberlik mesaji iligiyla izmirdepremi zm rb y k eh rbeled yes tun soyer,4
1602,ok serefli ve degerli medya sahi izmirdepremi ne oldu asla unutmayacagiz dediniz haberleri bile soz vermis gibi bir anda kesitiniz halbuki her gun enkaz veriyordunuz bu insanlar su an nerede kaliyor evleri ne oldu ben arastirarak ogrenmek zorundayim neden trend bitti mi,0
1603,zmir dusunce platformu nun konferansinda izmirdepremi nedeniyle depremin insan uzerindeki psikolojik etkilerini ve bu etkileri ortadan kaldirmak icin yapilmasi gerekenleri konusacagiz konugumuz psikiyatrist sn haydar aglagan konferans konumuz beni duyan var mi,0
1604,maske plandemiyibitir yapayzeka izmirdepremi,0
1605,eda ivici yazdi saat deprem izmir haberler selcuk efes sondepremler izmirdepremi,0
1606,her sey burdan daha aci gorunuyor izmirdepremi tam atlattigimi saniyordum oysa,0
1607,gunaydinlar mutlu gunler diliyorum herkese mis gibi bir zmir sabahindan gunaydinlar coffetime workday thursdaymorning izmirdepremi,0
1608,zmir buyuksehir belediyesi tarafindan duzenlenen zmir depremi ortakakilbulusmasi nda olasi riskler ve cozumler uzerine degerlendirmeler bilimsel gerceklikler sonuc deprem engellenemez ama riskler azaltilabilir izmirdepremi izmir,0
1609,surekli deprem goruntuleri verip duruyorsunuz evlerinden bu insanlar para karsiligi vincle esya almaya zorlaniyor aglayan ben oldum diyen caresiz yas ustu insanlar var kira fiyatlari kata cikti evleri yok bu insanlarin hani sizin haberciliginiz izmirdepremi persembe,0
1610,zmir de vegmacunlari cadir alanlarinda olan vegan gonullu ve depremzedelerle dayanismak icin dagitiyoruz ulasamadigimiz vegan gonullu ve depremzedeler bizimle iletisime gecebilir izmir izmirdepremi deprem veganizmir,0
1611,gecmis olsun izmir bu son olsun izmirdepremi izmir,0
1612,ok serefli ve degerli medya sahi izmirdepremi ne oldu asla unutmayacagiz dediniz haberleri bile soz vermis gibi bir anda kesitiniz halbuki her gun enkaz veriyordunuz bu insanlar su an nerede kaliyor evleri ne oldu ben arastirarak ogrenmek zorundayim neden trend bitti mi,0
1613,izmirdepremi deprem,0
1614,son haber prof dr ercan bu deprem zmir kiriginda olsaydi bayrakli ve zkanlar yok olurdu izmirdepremi izmir,2
1615,deprem izmirdepremi izmir nolduuu ne cabuk da unuttuk deprem gercegini artik tv lerde konusulmuyor ne zamana kadar bidaha ki depreme kadar mi boyle surecek olan onca cana oldu cok yazik annesiz babasiz evlatsin evsiz kalan ailelere oldu,0
1616,izmirdepreminde izmirdepremi izmir izmirdeprem,0
1617,deprem izmirdepremi izmir nolduuu ne cabuk da unuttuk deprem gercegini artik tv lerde konusulmuyor ne zamana kadar bidaha ki depreme kadar mi boyle surecek olan onca cana oldu cok yazik annesiz babasiz evlatsin evsiz kalan ailelere oldu,0
1618,izmirdepremi bir cok seyin farkina varmami sagladi mesela covid oldugum bir donemdi ve odamdan cikamamak beni sikiyordu sonra depremi gordum ve gocuk altinda olmadigim icin sukrettim allahim kimseyi bu sekilde sinamasin,0
1619,deprem izmirdepremi izmir nolduuu ne cabuk da unuttuk deprem gercegini artik tv lerde konusulmuyor ne zamana kadar bidaha ki depreme kadar mi boyle surecek olan onca cana oldu cok yazik annesiz babasiz evlatsin evsiz kalan ailelere oldu,0
1620,psikologaysegulsabuncu izmirdepremi nde kurtarilan cocuklar uzerinden yapilan paylasimlar onlari travmatize edecegi gibi kisilik haklarini da ihlaldir deprem psikolog egitim roportaj hurriyetcomtr,0
1621,deprem izmirdepremi izmir nolduuu ne cabuk da unuttuk deprem gercegini artik tv lerde konusulmuyor ne zamana kadar bidaha ki depreme kadar mi boyle surecek olan onca cana oldu cok yazik annesiz babasiz evlatsin evsiz kalan ailelere oldu,0
1622,nasuh mahruki uyardi stanbul depremi agustos takinden daha kotu olacak deprem agustos kasim stanbul izmirdepremi nasuhmahruki,0
1623,deprem izmirdepremi izmir nolduuu ne cabuk da unuttuk deprem gercegini artik tv lerde konusulmuyor ne zamana kadar bidaha ki depreme kadar mi boyle surecek olan onca cana oldu cok yazik annesiz babasiz evlatsin evsiz kalan ailelere oldu,0
1624,ayraninsesiol ayraninsesiol izmirdepremi kayipkedi,0
1625,nasuh mahruki uyardi stanbul depremi agustos takinden daha kotu olacak deprem agustos kasim stanbul izmirdepremi nasuhmahruki,0
1626,baskan tunc soyer afetle mucadele yerelde baslayip yerelde kazanilir izmirdepremi,0
1627,nasuh mahruki uyardi stanbul depremi agustos takinden daha kotu olacak deprem agustos kasim stanbul izmirdepremi nasuhmahruki,0
1628,mo halkin can ve mal guvenligi deprem tehlikesiyle karsi karsiyayken sorunlara ciddi yaklasim sergilemek yerine populist politikalar ve yara sarma stratejisine siginan siyasi iktidar ayni tutumunda israr etmektedir izmirdepremi deprem yanindayizizmir persembe sigarayasagi,0
1629,mo halkin can ve mal guvenligi deprem tehlikesiyle karsi karsiyayken sorunlara ciddi yaklasim sergilemek yerine populist politikalar ve yara sarma stratejisine siginan siyasi iktidar ayni tutumunda israr etmektedir izmirdepremi deprem yanindayizizmir persembe sigarayasagi,0
1630,nasuh mahruki uyardi stanbul depremi agustos takinden daha kotu olacak deprem agustos kasim stanbul izmirdepremi nasuhmahruki,0
1631,k ten deprem bolgesindeki yayincilara kolaylik iligiyla k izmirdepremi,0
1632,nasuh mahruki uyardi stanbul depremi agustos takinden daha kotu olacak deprem agustos kasim stanbul izmirdepremi nasuhmahruki,0
1633,nasuh mahruki uyardi stanbul depremi agustos takinden daha kotu olacak deprem agustos kasim stanbul izmirdepremi nasuhmahruki,0
1634,nasuh mahruki uyardi stanbul depremi agustos takinden daha kotu olacak deprem agustos kasim stanbul izmirdepremi nasuhmahruki,0
1635,golgesi kaldi tarifsiz acilarin sessiz issiz ve sicak agrilar saplandi her yanimiza izmirdepremi,0
1636,nasuh mahruki uyardi stanbul depremi agustos takinden daha kotu olacak deprem agustos kasim stanbul izmirdepremi nasuhmahruki,0
1637,mo halkin can ve mal guvenligi deprem tehlikesiyle karsi karsiyayken sorunlara ciddi yaklasim sergilemek yerine populist politikalar ve yara sarma stratejisine siginan siyasi iktidar ayni tutumunda israr etmektedir izmirdepremi deprem yanindayizizmir persembe sigarayasagi,0
1638,evet okullari kapatmak bir hataydi ama bu bir ihmalkarlik ve istismardir ocuklarda maske takilmasi maske yaptirimlari maske polisleri maske ayiplamalari ve etkileri maske drmarkmcdonald mask plandemiyibitir uyanin izmirdepremi,0
1639,kisiye mezar olan binanin muteahhidi konustu eger bina kotu olsaydi izmirdepremi izmirdeprem,0
1640,ates dusmedigi yeri de yakar kalbinde merhamet olan insanlar icin izmirdepremi umudumuzvar elifbebek,
1641,deprem izmirdepremi izmir nolduuu ne cabuk da unuttuk deprem gercegini artik tv lerde konusulmuyor ne zamana kadar bidaha ki depreme kadar mi boyle surecek olan onca cana oldu cok yazik annesiz babasiz evlatsin evsiz kalan ailelere oldu,0
1642,okulumuzdan zmir depremi yardim organizasyonu toplanan yardimlar ihtiyac sahiplerine ulastirilmak uzere turk kizilay imiza teslim edilmistir izmirdepremi kizilay izi,0
1643,nasuh mahruki uyardi stanbul depremi agustos takinden daha kotu olacak deprem agustos kasim stanbul izmirdepremi nasuhmahruki,0
1644,izmirdepremi nin bugun gunu kasim duzce depreminin yil donumu vatandasimiz hayatini kaybetmisti yle kalakalmistik sofrada saklanmak aklimiza bile gelmemisti olasi istanbuldepremi icin planne depremvergilerinerede sesimizi duyurun,0
1645,uzmani acikladi zmir kiriginda olsaydi bayrakli ve zkanlar yok olurdu izmirdepremi izmir,0
1646,canli sempozyum zmir depremi ortak akil bulusmasi zmir in depremselligi deprem reten faylar ve tsunami deprem izmirdepremi,0
1647,izmirdepremi ardindan sahada olan psikososyal destek ekibimiz depremzede cocuklarimiza yonelik kasim ataturk u anma gunu temali resim yarismasi duzenledi t co bkj yaxct,0
1648,zm r de g nde tam b n a i haber bogazici niversitesi kandilli rasathanesi ve deprem arastirma enstitusu muduru prof dr haluk zener zmir depreminin ardindan bin artci meydana geldigini acikladi izmir deprem artci izmirdepremi,0
1649,izmirdepremi izmir,0
1650,kayipkedi izmirdepremi,0
1651,i bina rontgenleri cekilmis mi icerden herhangi bir kamera kaydi alinmis mi nemli lutfen bilgisi olan ulasabilir mi yilmazerbek izmirdepremi seferihisardepremi deprem bim,0
1652,uzmani acikladi zmir kiriginda olsaydi bayrakli ve zkanlar yok olurdu izmirdepremi izmir,0
1653,i bina rontgenleri cekilmis mi icerden herhangi bir kamera kaydi alinmis mi nemli lutfen bilgisi olan ulasabilir mi yilmazerbek izmirdepremi seferihisardepremi deprem bim,0
1654,izmirdepremi yureklerimize kor gibi dustu elimizin degmesi imkani olmasa da gonlumuz her aciniza degmekte simdi senin yanindayiz zmir allah a dua ediyoruz ki can kaybi daha da artmasin yaralilara sifalar derin kayiplarimiza rahmet diliyoruz emegi gecenlerden allah razi olsun,0
1655,kontrollu bina yikimi izmirdepremi izmir,0
1656,ana depremin ardindan artci sarsinti kaydedildi persembe depremizmir deprem egedenizi izmirdepreminde izmirdepremi izmirdeprem izmir artci kandilli,0
1657,izmirdepremi yureklerimize kor gibi dustu elimizin degmesi imkani olmasa da gonlumuz her aciniza degmekte simdi senin yanindayiz zmir allah a dua ediyoruz ki can kaybi daha da artmasin yaralilara sifalar derin kayiplarimiza rahmet diliyoruz emegi gecenlerden allah razi olsun,0
